reviewId,userName,content,score,at,replyContent,repliedAt,clean_text,cluster,theme,sentiment_score,sentiment
37cd7f60-d18b-4dad-8101-82c2bab676fe,Amani Zaman,They are a very quick delivery and there cloths are always so nice and cumfertible.... ❤️✌️👌,5,2025-05-24 21:41:18,,,they are a very quick delivery and there cloths are always so nice and cumfertible,0,Product Quality & Value,0.9764600396156311,POSITIVE
e72f08a2-61d4-4c3a-92db-0fdf307033bc,cie bend,Puppy Keep is unbelievable. I reached 99.95% and the equivalent of feed starts to get really low and currently it's giving +.0.07% making it impossible to win the item. This game is trash. Some of my friends didn't experience this and wonder what happened to mine.,1,2025-05-24 20:38:42,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 21:46:35,puppy keep is unbelievable i reached 9995 and the equivalent of feed starts to get really low and currently its giving 007 making it impossible to win the item this game is trash some of my friends didnt experience this and wonder what happened to mine,1,Order & Delivery Issues,-0.9405667185783386,NEGATIVE
af8182b2-eebf-4c44-8d9e-b9262d9b6558,Future Bass,too many pop ups. and the app uses 4GB of storage for i dont know what reason. the cache is only 100MB,1,2025-05-24 18:05:05,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 21:41:37,too many pop ups and the app uses 4gb of storage for i dont know what reason the cache is only 100mb,2,App Experience & Ads,-0.7945796847343445,NEGATIVE
34107bc6-b125-471a-9ce2-bdfd24837abc,Samantha Cox,"After I ordered something on this app it DID NOT ARRIVE, and would NOT let me get a REFUND.",1,2025-05-24 17:40:53,"Hello, sorry for the inconvenience. You may drop us a Direct Message, contact Customer Service in SHEIN app for assistance. Please make sure to contact the SHEIN official social media accounts or through the SHEIN app. We'd be happy to assist you! 💗",2025-05-24 21:38:36,after i ordered something on this app it did not arrive and would not let me get a refund,1,Order & Delivery Issues,-0.870877206325531,NEGATIVE
72d9a447-9486-4c20-8924-66b5f34a254d,Ruth Okunzuwa,0 because all the chance to win free stuff is fake and when you actually get to the amount they change it to 0.001 that you have to invite like 5 more friends,1,2025-05-24 17:32:29,"Hello, sorry for the inconvenience. You may drop us a Direct Message, contact Customer Service in SHEIN app for assistance. Please make sure to contact the SHEIN official social media accounts or through the SHEIN app. We'd be happy to assist you! 💗",2025-05-24 21:38:55,0 because all the chance to win free stuff is fake and when you actually get to the amount they change it to 0001 that you have to invite like 5 more friends,2,App Experience & Ads,-0.5985928177833557,NEGATIVE
f76a2472-1906-49f1-af72-0c4d94ae2797,gabriel warren,"love the app, great deals but you'll send waaaaaay too many coupon popups and notifications seems like every 5 minutes you'll send three notifications and just because I click on a product once to view it doesn't mean I want to see in my notifications 5 times a day, so pop ups and notification spamming is what kills the app for me",4,2025-05-24 16:45:02,,,love the app great deals but youll send waaaaaay too many coupon popups and notifications seems like every 5 minutes youll send three notifications and just because i click on a product once to view it doesnt mean i want to see in my notifications 5 times a day so pop ups and notification spamming is what kills the app for me,2,App Experience & Ads,-0.8036025762557983,NEGATIVE
ea06c9cd-565b-441a-856d-fe187a79670b,Heather Godfrey,I can not give it any rating. I will not let me cancel and delete my account now that I have started one with them. I would not recommend this site to no one.,1,2025-05-24 16:06:08,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:22:44,i can not give it any rating i will not let me cancel and delete my account now that i have started one with them i would not recommend this site to no one,2,App Experience & Ads,-0.9409002065658569,NEGATIVE
382bc200-4050-4a7f-b90f-57ebb50d0211,Melissa DiJiulio-Skinner,this is a great place to shop and get anything you want at great prices really recommend 👌,5,2025-05-24 16:00:50,,,this is a great place to shop and get anything you want at great prices really recommend,0,Product Quality & Value,0.9821400046348572,POSITIVE
7c4b2c3c-b55e-4cc2-8442-0109d2ec1daa,Ayesha Hoosain,"Amazing shopping, such cute items for so cheap! Items come in 2 weeks! Coupons make even cheaper prices. What you see in the picture is what you get!! Definitely recommended when purchasing clothing, cute items, school supplies.",5,2025-05-24 15:22:27,,,amazing shopping such cute items for so cheap items come in 2 weeks coupons make even cheaper prices what you see in the picture is what you get definitely recommended when purchasing clothing cute items school supplies,0,Product Quality & Value,0.9816083312034607,POSITIVE
59bd1b76-6e12-41a9-9a65-8ae5ec1f50b7,Camila Xlvu7,"I honestly don't like it, the package comes too late, not really good.Dont like it",1,2025-05-24 14:36:47,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:28:38,i honestly dont like it the package comes too late not really gooddont like it,0,Product Quality & Value,-0.9541700482368469,NEGATIVE
6b3d74f4-87d6-4cc2-87f6-6a2290cbc7e7,pheejay amagan,puppy keep is a scam,1,2025-05-24 13:57:12,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:27:37,puppy keep is a scam,1,Order & Delivery Issues,-0.8292651176452637,NEGATIVE
2547b2e8-a2d5-4697-bd03-c69970072206,Boss Lady,I cannot put my us address is not allowing me that is sad 👎👎👎👎👎👎👎👎,1,2025-05-24 13:29:38,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:26:42,i cannot put my us address is not allowing me that is sad,1,Order & Delivery Issues,-0.9201133251190186,NEGATIVE
9d61b076-1f84-47b6-8d63-8c627856c413,Bluey Heeler,i want free shipping,2,2025-05-24 12:33:07,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:25:00,i want free shipping,1,Order & Delivery Issues,0.0,NEUTRAL
d1e0b28b-f3ab-4a92-9c3f-e9f0c4e89ec0,Cilia Mokgalabone,Shein have nice clothes and it's my favourite thing to my family are like that,5,2025-05-24 12:13:44,,,shein have nice clothes and its my favourite thing to my family are like that,0,Product Quality & Value,0.9754889607429504,POSITIVE
a3c78422-db13-42f6-8105-e94023de9137,Samishka Chetty,"worst app ever. tried making an order(under R500) but it keeps telling me to change my limit on my bank account (which is R500, but the order is like R300). waste of time. pathetic",1,2025-05-24 11:11:35,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:08:38,worst app ever tried making an orderunder r500 but it keeps telling me to change my limit on my bank account which is r500 but the order is like r300 waste of time pathetic,2,App Experience & Ads,-0.8974671363830566,NEGATIVE
